Processor ID,Designer,Processor Family,Processor Code Name,Microarchitecture,Processor Model,Processor Date,Processor Clock [MHz],Processor Clock (Max) [MHz],Threads/core,Cores,TDP,Instruction set width,Transistors (millions),Die size (mm^2),Voltage (low),Voltage (high),SpecInt1992 (average base),SpecFp1992 (average base),SpecInt1995 (average base),SpecFp1995 (average base),SpecInt2000 (average base),SpecFp2000 (average base),SpecInt2006 (average base),SpecFp2006 (average base),x400_perlbench,x401_bzip2,x403_gcc,x429_mcf,x445_gobmk,x456_hmmer,x458_sjeng,x462_libquantum,x464_h264ref,x471_omnetpp,x473_astar,x483_xalancbmk,x410_bwaves,x416_gamess,x433_milc,x434_zeusmp,x435_gromacs,x436_cactusadm,x437_leslie3d,x444_namd,x447_dealii,x450_soplex,x453_povray,x454_calculix,x459_gemsfdtd,x465_tonto,x470_lbm,x481_wrf,x482_sphinx3,L1 (unified) (on chip),L1 (instruction) (on chip),L1 (data) (on chip),L2 (on chip),Cores sharing L2 (on chip),L3 (on chip),Cores sharing L3 (on chip),L1 (unified) (off chip),L1 (instruction) (off chip),L1 (data) (off chip),L2 (off chip),Cores sharing L2 (off chip),L3 (off chip),Cores sharing L3 (off chip),Fabricated by,Process Name,Feature Size [microns],Channel length [microns],Metal layers,Metal type,FO4 Delay [ps],FO4 Delay Vdd [V],FO4 Source
502,Intel,Xeon,Sandy Bridge,,E3-1280,,3500.0,,8,4,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Intel,Xeon,Westmere-EP,,X5690,,3460.0,,12,6,130.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
505,Intel,Xeon,Westmere-EP,,X5675,,3060.0,,12,6,95.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
506,Intel,Xeon,Westmere-EP,,X5687,,3600.0,,8,4,130.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
507,Intel,Xeon,Westmere-EP,,X5672,,3200.0,,8,4,95.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
508,Intel,Xeon,Westmere-EP,,X5647,,2930.0,,8,4,130.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
509,Intel,Xeon,Westmere-EP,,E5649,,2530.0,,12,6,80.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
510,Intel,Xeon,Westmere-EP,,E5607,,2260.0,,4,4,80.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
511,Intel,Xeon,Westmere-EP,,E5606,,2130.0,,4,4,80.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
512,Intel,Xeon,Westmere-EP,,E5603,,1600.0,,4,4,80.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
514,Intel,Xeon,Gulftown,,W3690,,3460.0,,12,6,130.0,,,239,0.8,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375,
517,Intel,Xeon,Sandy Bridge,,E3-1220L,,2200.0,,4,2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Intel,Xeon,Westmere EX,,E7-2803,,1730.0,,12,6,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Intel,Xeon,Westmere EX,,E7-4807,,1860.0,,12,6,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Intel,Xeon,Westmere EX,,E7-2860,,2260.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Intel,Xeon,Westmere EX,,E7-4860,,2260.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Intel,Xeon,Westmere EX,,E7-8860,,2260.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
